"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"ENSG00000115596",1.82963177976047,0.0344098023636871,0.272918077548428,0.460954590230365,NA
"ENSG00000125618",1.26086744461231,-0.000757895923977721,0.271245399759141,0.989373190335153,NA
"ENSG00000183513",727.955866298311,-0.0796892086837231,0.153417464904129,0.52827331154683,0.760199145177989
"ENSG00000115446",874.16189194518,-0.0981238547670632,0.116277198578023,0.351962849678297,0.622611261986166
"ENSG00000158019",374.774560513858,0.1149462332232,0.13373483319876,0.325938792548282,0.59628703396296
"ENSG00000118004",12.7537932426559,-1.64550168049577,0.748714058209293,0.00102954287050461,0.0107200802630158
"ENSG00000188765",3.72043222869595,0.0347012917255848,0.269327394937274,0.574718326506112,NA
"ENSG00000138030",966.519834385044,0.407285775127156,0.235329272317009,0.0190698581524003,0.0967135810363682
"ENSG00000153237",35.6832498634563,-0.15172994696161,0.270320044007046,0.262645264866136,0.527184012469264
"ENSG00000144283",4525.72510573892,-0.276390360377935,0.12306583978276,0.0124557101927595,0.0707530007430819
"ENSG00000289488",1.80520774446655,-0.0417800848935784,0.274783686956362,0.341842452576555,NA
"ENSG00000227331",2.69460185524854,-0.0967319376054648,0.2957121153343,0.0311168544536232,NA
"ENSG00000168958",1913.38465121778,0.216934627385253,0.0942086600021031,0.0140334827481216,0.0773371305433632
"ENSG00000115977",845.403900008495,0.227782513040419,0.190737313777381,0.117802383563189,0.329994399333979
"ENSG00000138443",1269.9264106866,-0.236272920942137,0.119963723044474,0.0283335535861308,0.1276512271515
"ENSG00000153093",4.54737755018685,0.0230378825050371,0.266274542494398,0.731567715862771,NA
"ENSG00000132326",345.844344602069,0.800163384644566,0.339582847849918,0.00139709924624831,0.0137007011841124
"ENSG00000065802",2085.97242750809,-0.207027433970511,0.0995421206647579,0.0249434940109152,0.116421152440158
"ENSG00000229915",7.02783463645808,0.0430521934569759,0.266096255018736,0.57974254626339,0.794339494776834
"ENSG00000274346",1.83592657687005,-0.0468634516261925,0.276355929572148,0.269179469007377,NA
"ENSG00000135636",14.8051416783452,-1.26770584146169,0.600609051288957,0.00151746582301963,0.0145614565065085
"ENSG00000124831",2654.83773520452,-0.149419039936266,0.142790944945789,0.219455717687206,0.476972937265406
"ENSG00000134318",1782.44196814082,0.219796110161392,0.132089287104494,0.0574129704682266,0.20631510955202
"ENSG00000235651",1.80782438562652,0.0588775098950734,0.279997301292876,0.138583627520513,NA
"ENSG00000048991",1803.44987298999,0.185905741012071,0.0922371207321679,0.0315203767648092,0.137310194564342
"ENSG00000076003",5329.80289484045,0.00989496615390289,0.0839479691686141,0.903208280621338,0.961925138261026
"ENSG00000118257",181.26236907856,-0.209829040891986,0.276845964685785,0.166344813509968,0.406209509640269
"ENSG00000116117",894.705612972706,0.104617111589096,0.15655250263873,0.419336729539181,0.680767471510666
"ENSG00000178568",70.5602189015718,-0.247491527159703,0.236741162650918,0.116204540038329,0.326900778836774
"ENSG00000184611",1.41264891794205,0.0126216970214857,0.270485392622045,0.777950162114097,NA
"ENSG00000143919",187.477486761109,0.0733238251392696,0.152107297790862,0.555489270066788,0.779909695772351
"ENSG00000278957",1.61022605839734,-0.0102059680360775,0.27179954890946,0.762540731613912,NA
"ENSG00000274520",8.3500262565662,-0.0614065616440859,0.270399333201146,0.438849556419286,0.697043309497388
"ENSG00000277311",6.3240007464854,-0.096262852721549,0.283715621842386,0.243382577424613,0.505250794552824
"ENSG00000276048",1.94362500946445,0.000492303008277668,0.271499818854947,0.984105566214938,NA
"ENSG00000138083",6.45617472402888,-0.0889455032912599,0.281892607082961,0.258155742339567,0.520620403746107
"ENSG00000170577",139.751053672837,-1.13694275891383,0.254929824159884,5.49717728339491e-07,1.63224532907727e-05
"ENSG00000115896",0.944946227748637,0.0181310030661503,0.273234796719804,0.488349097368367,NA
"ENSG00000162804",88.3508687695197,0.746094617222904,0.47079887865103,0.00681551038202466,0.0455259978960625
"ENSG00000122085",1081.33438614208,0.0560153501385301,0.121249239951798,0.606906126518467,0.811186505469985
"ENSG00000115687",1622.1638606002,0.37393939235825,0.136667363703621,0.00206932654397267,0.0183281845257072
"ENSG00000115685",1491.39380500352,0.0477931098341654,0.0879267880090498,0.565949391238577,0.785369660506273
"ENSG00000146205",263.931773877935,-0.366019107098056,0.148028194406666,0.00438931202484763,0.0325949259023377
"ENSG00000115677",24208.3358768521,-0.333484023612742,0.0849317435635292,3.58471572588609e-05,0.000665371727632828
"ENSG00000286588",2.961755111511,0.0173669685377566,0.268019321822271,0.770520379217038,NA
"ENSG00000183840",130.358651687032,-0.0186584368553775,0.186855947106701,0.900129154866159,0.96074121863069
"ENSG00000213699",1056.85010753435,-0.18858697569687,0.104869847834272,0.0504033642839086,0.188165377236333
"ENSG00000115163",366.715078562701,0.111221937228648,0.149055453740934,0.376363646897491,0.644241470243937
"ENSG00000157851",1.8065895413944,-0.0755156159385597,0.286638972449402,0.0620318749838155,NA
"ENSG00000138028",194.638219301159,-0.500080140788275,0.284081635303699,0.0112654054863362,0.0658611396220341
"ENSG00000261012",17.9319048531008,-0.00808087419376631,0.262220617811209,0.911832733912977,0.966252540076218
"ENSG00000280390",0.751886032692343,-0.0198075635216489,0.274143836680219,0.548460266777588,NA
"ENSG00000218819",9.93089510983721,-0.110790048673943,0.282279529187838,0.267255441665614,0.532795632467661
"ENSG00000084674",100783.795094875,0.00476660750977679,0.17084459596615,0.974760050349121,0.990904610395649
"ENSG00000115841",57.3394912800443,-0.0424110615297119,0.206093432916389,0.755119278979739,0.894309627549458
"ENSG00000235848",1.09425375087917,0.0192747175354456,0.272932649226551,0.556475178157603,NA
"ENSG00000119787",1548.66056404034,0.26326741438245,0.102896590799994,0.00573922363152202,0.03997687642682
"ENSG00000189292",3.12190830102167,0.0156888666595488,0.26972985340544,0.744511916758451,NA
"ENSG00000115808",425.967063430326,0.170953298874201,0.15602091857007,0.183986676718392,0.4317820726163
"ENSG00000152154",268.747544166138,-1.17288187784006,0.309623685908109,9.28403077216714e-06,0.000208602941712401
"ENSG00000153208",157.230750744521,-1.12832964736399,0.245631756028881,3.04480155529418e-07,9.65242288428323e-06
"ENSG00000188177",216.714781527155,0.105582365515676,0.18455475979807,0.456487578802959,0.709812035288004
"ENSG00000169629",48.6032362801096,0.551806696840504,0.411194332383154,0.0168295869533684,0.0885789575236057
"ENSG00000115159",1199.1529307155,-0.190198876901777,0.143850722511629,0.121976309214229,0.337222046783147
"ENSG00000155636",213.00085481354,0.0954363636830723,0.165439588837944,0.476683132241202,0.725121518210922
"ENSG00000144580",3528.77182723207,0.228560751945453,0.088642974182319,0.00627610392545589,0.0427251001105362
"ENSG00000136002",1.42571286164991,0.0230494749969259,0.272346396763157,0.553658438536743,NA
"ENSG00000116062",4171.75844158291,0.206043458267335,0.0980581532165929,0.0240322985755633,0.113603466519475
"ENSG00000144579",5049.88618415377,0.0182016550015517,0.1262754408965,0.87182035124346,0.949625263238539
"ENSG00000143970",996.795306878643,0.205871297893922,0.133675083628581,0.0785652322564165,0.253114602886962
"ENSG00000224839",6.21144991565271,-0.134662426256879,0.308405646713598,0.106403937877475,0.309200733711113
"ENSG00000035141",2398.38934589795,-0.146058976666816,0.084033154418513,0.0667942640374425,0.228040626696874
"ENSG00000213225",6.14824258389206,-0.0780830678645422,0.276183535500916,0.330208443317542,0.601060710181218
"ENSG00000114933",316.102581692674,0.461500660219565,0.189026372528391,0.00318240646414161,0.0254893444642331
"ENSG00000023228",4505.5086998516,-0.0214861590585613,0.0918137644076098,0.796876433714107,0.914941021281479
"ENSG00000114942",11576.1800353458,-0.493427270781545,0.0987565946569793,1.17428692384643e-07,4.07206247184366e-06
"ENSG00000204186",114.396946114684,0.639843737242441,0.26080698210987,0.00162566637712948,0.0153392322058126
"ENSG00000243910",10.8426863808459,0.0694101465723585,0.268837073285525,0.440048687942807,0.698139841776304
"ENSG00000158417",4572.17633228728,0.19239246732566,0.116590090192989,0.0684430078028604,0.231668783876476
"ENSG00000115306",36261.4377556702,-0.0537482719805216,0.129583922310578,0.636007093327713,0.83013183952647
"ENSG00000116096",1342.04369537782,0.0735718873771315,0.139718766051184,0.548982879234821,0.774954553532384
"ENSG00000135638",142.7763967907,2.00898125997097,0.231538348572432,2.60294654059369e-19,6.09819585260309e-17
"ENSG00000278060",0.890274439875741,0.0138589286553977,0.272956114816913,0.600964446479547,NA
"ENSG00000144040",1316.30554627775,-0.0791430457329598,0.149136913871073,0.525171526796727,0.758700379206992
"ENSG00000135631",941.290767303955,0.0968401899047896,0.12179602671523,0.380505068002672,0.647809541066939
"ENSG00000214513",1.4207945264965,-0.0280198724435231,0.273876064643399,0.378914423462382,NA
"ENSG00000135632",1760.70754860199,-0.272902991147728,0.0880465054423328,0.00103480610756726,0.0107573918465772
"ENSG00000135617",742.776950279528,0.140808648445409,0.117956250422692,0.185450706499042,0.434184917978615
"ENSG00000135624",10184.0190894279,-0.237359077517605,0.125184180157623,0.032792906457399,0.141157187083373
"ENSG00000163013",277.312469160136,0.53506821371432,0.170232526603399,0.000294564957232969,0.00394072938259231
"ENSG00000135625",0.925835042845229,0.0179234976334393,0.274337080706737,0.31748616881664,NA
"ENSG00000168542",0.750030084566825,0.0145570861574738,0.273593901466728,0.506972203398828,NA
"ENSG00000204262",11329.978631223,-0.634220472595173,0.184940487041968,8.08667351184269e-05,0.00134738148166531
"ENSG00000082898",7113.9578255041,0.0749813022893785,0.10136872351801,0.42614718023822,0.68628665265793
"ENSG00000095002",2407.47403379399,0.130196067015677,0.0909805236032112,0.128976535185903,0.348245708707855
"ENSG00000115839",2052.30492731525,0.00842995869332757,0.085782565967166,0.920706106133754,0.970198288899981
"ENSG00000018280",9.6378767822837,-0.221917551043285,0.3644974420373,0.0768649028502554,0.249645249138843
"ENSG00000156966",4.66262626437187,-0.0105566609590531,0.266768734164217,0.863742365334283,0.94543641846259
"ENSG00000138378",36.1932316288263,-0.316340456477461,0.431072713691059,0.0553802618320477,0.201193307499143
"ENSG00000198369",3268.6213616594,-0.274152282374867,0.101692168481691,0.00346670094532028,0.0272758830821104
"ENSG00000081320",162.105204238949,0.664294096577603,0.270180012555984,0.00147305312237051,0.01424543262248
"ENSG00000138061",247.794440827527,3.00932560856465,1.17383510793057,NA,NA
"ENSG00000130294",197.498468675101,0.199237878535353,0.245624398809609,0.194965973814179,0.446821767420606
"ENSG00000153094",900.402542704254,0.465647496723307,0.160878073781037,0.000855929614023288,0.00928473394410016
"ENSG00000007001",2.96713045322526,0.0824479707297125,0.284988789271358,0.177509011031977,NA
"ENSG00000222041",230.083097537812,-0.0471934008830824,0.208375186587344,0.727618594594977,0.879745787699925
"ENSG00000284879",13.3345786925033,0.0123442389627583,0.248682704833897,0.911021071608474,0.965726274881025
"ENSG00000125551",6.89807509478712,0.0790362324534659,0.279304330970893,0.286443116105894,0.555732044386016
"ENSG00000185304",4.74318600594848,0.0243094447786941,0.263658542748262,0.750243076083194,0.891281908022648
"ENSG00000115221",51.8980748740504,0.186727023333315,0.313356561363537,0.150426845205521,0.382066819264616
"ENSG00000285373",1.76051494101979,-0.0503321643101995,0.279192113587686,0.120222041988097,NA
"ENSG00000229195",3.22633534274131,0.0465482061043862,0.276661066374598,0.248393486604337,NA
"ENSG00000178662",73.1407494514984,0.128283352038776,0.217197116120365,0.374556066323763,0.642808342875273
"ENSG00000115339",689.220619140594,1.32986371012996,0.160303366697313,7.57841521598525e-18,1.59987840345376e-15
"ENSG00000128708",1904.71009703577,0.006523528673974,0.105327167282633,0.946040321646264,0.980438076233823
"ENSG00000172878",482.13291141955,0.031788963577224,0.124412606484213,0.77130045907675,0.90207312305634
"ENSG00000144355",22.573793963122,-0.32511859996314,0.549093113039642,0.0233788990582459,0.111623791458696
"ENSG00000091409",2617.88326146716,0.0638770741690082,0.119820095573915,0.554138777105156,0.778591668850234
"ENSG00000030419",92.5109544711119,0.195103798020771,0.199993511549856,0.186331758508379,0.435423842927195
"ENSG00000196096",1.46078976956378,0.0582090200527769,0.281307496772798,0.0819140568029491,NA
"ENSG00000237737",1.50472760360961,0.0640182435195193,0.283085717952644,0.0632216484918002,NA
"ENSG00000272183",8.10828223365658,-0.0245892236915021,0.256014495847078,0.791621958685905,0.911304497142553
"ENSG00000135637",709.536983188473,0.115861014697978,0.160400864886889,0.377682699028825,0.645520912368953
"ENSG00000271228",1.15910230155804,0.0345522764686328,0.276147302073808,0.200011944560208,NA
"ENSG00000289727",2.29312851279259,-0.0343939897544583,0.272324897937497,0.477038589575001,NA
"ENSG00000021574",497.985654068184,0.363673302136679,0.157260481897824,0.00690162730450656,0.0459602277231783
"ENSG00000144445",378.811594996045,0.239329913403914,0.145773778436295,0.0534291145446793,0.195658924803247
"ENSG00000272807",6.630822401415,-0.0211942873130731,0.265384908379863,0.754791686200542,0.89403188134895
"ENSG00000229127",14.1239863927155,0.0054794382156052,0.245596234572939,0.961304169135939,0.986043803367533
"ENSG00000115361",27.2411418750372,0.160786925839228,0.306884526704395,0.162871413235461,0.400712944993455
"ENSG00000151665",222.411219984832,0.0172699785027037,0.130919338903205,0.877635096250771,0.951532331046944
"ENSG00000234943",0.860055373009159,0.0103520360745659,0.27236527954105,0.736309818595687,NA
"ENSG00000170634",111.323129039925,0.670958784643458,0.234966982656271,0.000491877969381802,0.00593264944201652
"ENSG00000115844",36.1701356833656,0.019644059356211,0.255587838965404,0.840767756758333,0.935779996356867
"ENSG00000225406",1.07434408932174,0.0226785511191044,0.273089909416663,0.501873388013698,NA
"ENSG00000226276",1.11022142693561,0.01782938813039,0.272275491354257,0.609440787982198,NA
"ENSG00000118242",630.02968895731,0.423125428894181,0.122187137629567,0.000151281490227189,0.00227942643823884
"ENSG00000115425",2477.0201137989,0.417696663751517,0.221306372643409,0.0135924715593504,0.0756407767154937
"ENSG00000163449",246.55515941086,-9.13494975121548e-05,0.165943663093659,0.997850438989618,0.99909859714544
"ENSG00000079246",14742.3191973502,0.0483483950670238,0.0965320093406155,0.605002602904114,0.81005749960907
"ENSG00000236478",0.840118250045253,-0.0375089794606392,0.276733022109677,0.165425668239012,NA
"ENSG00000279348",46.7202890731833,0.0918190887346566,0.221678811108168,0.509234506936818,0.748214463691258
"ENSG00000215023",18.4036188124445,0.470356368875132,0.632112027975535,0.0261778435628311,0.12048455981925
"ENSG00000261186",2.14417802493626,-0.0843811425221805,0.290584466891989,0.0420384953132124,NA
"ENSG00000144285",14.7318742534572,-0.317756024376534,0.47225645107586,0.0430054286971287,0.169229268885813
"ENSG00000231043",7.44486231086239,0.0844703595522513,0.273503273773124,0.357882508156872,0.62732182928146
"ENSG00000213194",0.947261722614451,-0.0183116540027371,0.273834251314877,0.69770740994451,NA
"ENSG00000230562",8.96905116923796,0.118445842066321,0.289358996529091,0.218868384638319,0.476397069712978
"ENSG00000040933",585.182778308464,-0.0298844072830933,0.119666577650257,0.780438680196645,0.906026425085882
"ENSG00000158428",3.12245011391069,-0.0736505248718269,0.282282455839827,0.19540421224141,NA
"ENSG00000144278",526.35205542904,-0.374967673328022,0.153385724243921,0.00453946622852172,0.0335128724371744
"ENSG00000230251",3.16812245780744,-0.00986150783877351,0.270631605089254,0.816839781935712,NA
"ENSG00000293615",6.39923792514421,-0.067997686270505,0.270009867762314,0.426385995397926,0.686441075805712
"ENSG00000231327",5.83801469694999,0.00958075721357697,0.263662911534399,0.890724139998002,0.957190885131824
"ENSG00000115091",5142.07645481032,0.03068116886795,0.111605057782248,0.771348070800359,0.902073889824417
"ENSG00000229498",6.04590407927638,-0.0359164122061055,0.267008567097581,0.608235095698845,0.811931868191698
"ENSG00000168874",985.641515477198,0.069637461224379,0.263557992737189,0.485337550016732,0.731251403970184
"ENSG00000270956",2.87320415582445,-0.0317820129206194,0.272436187363617,0.489580032168468,NA
"ENSG00000270277",1.75033871011221,0.0134504838317161,0.270836864216785,0.751647389280442,NA
"ENSG00000270574",2.38377624813526,0.00718583121790901,0.268671131310621,0.892392936161353,NA
"ENSG00000231826",74.1303188432418,-0.260936511604819,0.225443877931678,0.099369311648258,0.295966487763517
"ENSG00000230587",6.79051619772656,0.120170073469226,0.295769671433364,0.172475722269207,0.414719365654149
"ENSG00000055813",16.3231793112251,0.701598705875275,0.764586485342911,0.0140070055133895,0.0772355289660523
"ENSG00000225889",92.4053935742907,0.226085729556364,0.228274877735093,0.147902225754666,0.378337079154147
"ENSG00000144228",620.913101342446,0.237618270693137,0.138128891743818,0.0479046160997004,0.182066099134605
"ENSG00000287250",0.752147885083757,-0.0247940999660194,0.274836689658847,0.325598544407299,NA
"ENSG00000286244",2.37289612144044,-0.0280556481601362,0.270764565170179,0.58009048519065,NA
"ENSG00000144048",472.347703548928,0.143447748947913,0.133321878285363,0.21876485528965,0.476279650381852
"ENSG00000159399",7750.47397681552,-0.79281152691149,0.125885201709446,3.93584903108732e-11,2.98860062198492e-09
"ENSG00000236209",3.15873887856535,0.0290900597814275,0.268508112884911,0.638024157021512,NA
"ENSG00000115350",664.358096220673,-0.286257981731235,0.128262886029422,0.0121289844506633,0.0693688360469463
"ENSG00000221843",323.567007425068,0.39395248129975,0.306519041016472,0.0375612485694713,0.154586787271457
"ENSG00000075292",3015.36901081731,0.205304128935037,0.0976876691818503,0.0243334541765374,0.114491792354999
"ENSG00000281195",12.7975210129233,0.179487615460246,0.339216944700461,0.0770106961126377,0.249827400636315
"ENSG00000289463",8.36113169836256,-0.0365301576389915,0.262247949993058,0.660224519324884,0.843135224942752
"ENSG00000151353",536.176097856237,0.0161361493390265,0.120784914254159,0.881690793524093,0.953290200403237
"ENSG00000163040",10.7988862647694,-0.070111495130808,0.271790999973168,0.399492891264236,0.663897399959646
"ENSG00000155657",248.79336121952,0.034631416160791,0.181422045937447,0.799832797939321,0.916057198209649
"ENSG00000119878",374.661514859852,0.246361541221699,0.147387811154459,0.0502824498250618,0.188006256050849
"ENSG00000115085",5.19035504460833,-0.0307681868816064,0.262066402472806,0.704819297910721,0.867911257750328
"ENSG00000231731",31.7308101954617,0.0410243445266173,0.235143502793395,0.741378186050951,0.887611516220015
"ENSG00000115539",365.286288136791,-0.0577907806976542,0.159924803547908,0.656243775715124,0.840865682335973
"ENSG00000287832",4.61502912025877,-0.091086235969274,0.290100058833586,0.118720656627882,0.331937495921735
"ENSG00000169967",640.034563883018,0.799261165777346,0.148301467115393,7.44780571227257e-09,3.56807470170744e-07
"ENSG00000293688",2.13660470216669,0.0319693578616418,0.27247934337761,0.480832558633432,NA
"ENSG00000136709",2670.34427996505,0.135075034432342,0.103594633723851,0.15883255697488,0.395352714698682
"ENSG00000136731",4472.85892434366,-0.0358004194019499,0.121430946580165,0.751011344771166,0.891863691932922
"ENSG00000136720",2176.55762995816,-0.184818390006858,0.170480015804026,0.174031399494793,0.41692445637791
"ENSG00000187605",2793.03455778902,-0.0322218797249047,0.124903383855353,0.773945255004352,0.903581052240086
"ENSG00000170144",5811.0511761578,-0.0123869986386193,0.0878073114019849,0.878603424841211,0.952047515067093
"ENSG00000222043",5.84414937125498,-0.0228620702627339,0.261538799331547,0.775042207374874,0.903698461148259
"ENSG00000084090",6288.06432046558,0.15264717230503,0.0835899846965451,0.0550651141715367,0.200275635810184
"ENSG00000135956",2418.06689451193,0.0708777987217576,0.11161625004673,0.477055828137246,0.72538221973188
"ENSG00000115107",793.049294167375,-0.181937575218716,0.11288212841601,0.0748016821478217,0.245122731829391
"ENSG00000229867",1.03031224558771,-0.00203863415268545,0.271453757074234,0.956069944922531,NA
"ENSG00000186132",98.5529771684879,0.0536249963784196,0.186008736307827,0.699664503371789,0.864778663982206
"ENSG00000155368",5181.4735406202,-0.010837140862089,0.149418329148441,0.929157229783591,0.973758538809288
"ENSG00000065548",2747.46824825563,0.0541389908391306,0.112890161383622,0.588942627133339,0.800097362977058
"ENSG00000162927",410.896310146215,0.0343891355758882,0.142702672966107,0.774351418726113,0.903581052240086
"ENSG00000196151",390.624122069433,0.0242311746298538,0.115351323825948,0.801136995535889,0.916491563225151
"ENSG00000123636",628.565023077521,0.166378850590812,0.137091391418101,0.161940997847222,0.399774930563221
"ENSG00000136536",2118.8682716544,0.0854252499667486,0.122843573436862,0.436505263186148,0.695164246038911
"ENSG00000241399",57.8135784740335,-0.0998714111059005,0.242532073815828,0.449236344109574,0.704915413435352
"ENSG00000287091",11.2088992953681,-0.0469803382501022,0.261208938462784,0.605197659777533,0.8102450650668
"ENSG00000118260",1222.72853658621,0.216217713216701,0.132145347348308,0.0622233527833102,0.217370040056042
"ENSG00000144401",825.664665196529,-0.0816669778041329,0.11441340323024,0.430441993829268,0.689559596326697
"ENSG00000163249",1026.38193382012,0.142952517276136,0.128253055182694,0.208408357529749,0.463663341807065
"ENSG00000163251",12272.2091759729,-0.0555289622091778,0.165743766825548,0.671332629651619,0.849781329342721
"ENSG00000135966",1657.50843464876,0.00101518221734303,0.0800667633005249,0.989754219050623,0.995999965020669
"ENSG00000235319",3.64788742437714,-0.102624574532571,0.292807025871663,0.136017918513273,NA
"ENSG00000135974",647.116024960413,-0.0705086520697629,0.131060907328782,0.525018114362043,0.758700379206992
"ENSG00000123992",1197.92365256172,0.0706388579416852,0.10693293591634,0.476083467125431,0.724657233652711
"ENSG00000235351",22.2965483425739,0.168377947278525,0.288560884166392,0.20907939326816,0.464403309524179
"ENSG00000180902",750.355377792788,0.0200874296105518,0.140733988141283,0.86782888968733,0.947425816507213
"ENSG00000234793",1.02169781318372,-0.00793946627581372,0.272098993547434,0.778168839676364,NA
"ENSG00000154252",69.503277075576,0.660619824700965,0.328968109171305,0.00419910215591683,0.031585337320798
"ENSG00000188389",68.121953005475,0.552425322358672,0.371349291615175,0.0141327970802185,0.0777506199049479
"ENSG00000144021",3092.39284267506,0.0112863650320169,0.0711218234602831,0.870686229135251,0.948945077438046
"ENSG00000144028",17133.4637578375,-0.225139683906821,0.0984197049699457,0.0138288034691683,0.0766047126430775
"ENSG00000198885",527.738636711973,-0.248654088074077,0.143021336762414,0.043576365399366,0.170498076514709
"ENSG00000121152",1917.88607047696,-0.0813541485382045,0.130431847045473,0.472309402351028,0.721923635888596
"ENSG00000163121",200.912607517199,-0.345622103970829,0.273926266670641,0.0515353604135189,0.190987058172942
"ENSG00000196843",678.321284970296,0.124301192658226,0.147128452173673,0.319054824032229,0.58961102866204
"ENSG00000289615",44.203393198357,-0.655069711333267,0.383918990843169,0.0072267747111297,0.0474644680258163
"ENSG00000236255",189.102028591496,0.0605355320959713,0.179511354254648,0.658447045673151,0.841979673384577
"ENSG00000293870",12.3977494736494,-0.0850885144350081,0.271348695823525,0.374774972941525,0.643000820445076
"ENSG00000293891",0.965056874955906,0.0264899567950876,0.273538011246344,0.407217501622879,NA
"ENSG00000231013",35.5502906234071,-0.0660146359849288,0.256752875085773,0.538170538178442,0.767257455209354
"ENSG00000294057",5.82185194414252,-0.110567339377593,0.299045923882354,0.0946425150735801,0.287715231490988
"ENSG00000290086",7.16727369241852,-0.0339440193694388,0.260092945385696,0.697584962909691,0.864052215853328
"ENSG00000214184",78.802398187205,-0.0164547291701701,0.202175176436566,0.902380629663411,0.961808381960929
"ENSG00000223960",107.086197226267,0.1567062994054,0.229722576561833,0.288760693989192,0.558423766078756
"ENSG00000232732",1.94176679852275,0.0503742923686649,0.275802147975667,0.316251402215219,NA
"ENSG00000294395",7.95516121539287,-0.265462055447711,0.452379073435035,0.0276372552801116,0.125074042682267
"ENSG00000273456",18.8915242720066,0.036268824592015,0.235897554188681,0.769112166301719,0.900945942163731
"ENSG00000230695",4.44879136978086,-0.00264773809511708,0.267069146768592,0.961414618837226,NA
"ENSG00000294676",5.9347524135529,0.0627297619724543,0.275524709308124,0.340584601339728,0.610837997066108
"ENSG00000228363",10.0481770875609,0.126604005556128,0.294213430690039,0.196048854085971,0.44825793457467
"ENSG00000294762",2.42734279383843,0.0208921315534353,0.269362662874725,0.695304586258162,NA
"ENSG00000286115",6.61197167964589,-0.0334918967923606,0.262938849141306,0.677037630004907,0.852924718975857
"ENSG00000294856",2.99209362643185,-0.00974723824106031,0.268252285087849,0.852161251671654,NA
"ENSG00000294950",2.52522310457428,0.0246649772079008,0.271022618106647,0.612926233781848,NA
"ENSG00000172965",302.655105061343,-0.0875307341106312,0.198434057066863,0.530211600712563,0.761436742361372
"ENSG00000272622",33.1486551491517,0.0392385346171936,0.232298396296785,0.756397629549754,0.894874895798818
"ENSG00000295075",49.3272137010243,0.819869879443455,0.392850955248073,0.00246435281191771,0.0209658379100437
"ENSG00000295115",1.41495378526658,-0.00134690641553603,0.271170890682332,0.971012021970011,NA
"ENSG00000295190",0.741165684957939,-0.0180766003788998,0.273822468231921,0.699977282777789,NA
"ENSG00000295251",1.37967993358903,0.0183594735278362,0.273659556478651,0.701234022186324,NA
"ENSG00000224675",3.06658946015463,0.0357112702486921,0.269487912916236,0.568055271140465,NA
"ENSG00000272994",121.820364134764,0.0327069656316469,0.181666080800149,0.81164525061769,0.922252138736408
"ENSG00000295385",6.50832384329994,-2.6216556422519,1.20452623187733,0.00122028341819212,0.0122995093110645
"ENSG00000273080",57.3925033860528,0.0649428459061911,0.218174682580409,0.634006687282382,0.829015958983245
"ENSG00000175772",3.0937094999378,0.0404958427668038,0.272064315100668,0.465457748257484,NA
"ENSG00000229525",0.904858202400838,0.00594533304411011,0.271438228511016,0.870503066847783,NA
"ENSG00000295453",10.6633586102734,0.0652072876173072,0.265214017286508,0.488079648121491,0.732882454280285
"ENSG00000293401",3.39190393566011,-0.081889095629707,0.285338976769611,0.162018841849971,NA
"ENSG00000295626",1.629904487085,-0.0318147061838962,0.272305364647103,0.495791926469121,NA
"ENSG00000225953",8.72250668317099,-0.0975935252811307,0.281367613266356,0.272761300615415,0.538930098336187
"ENSG00000271991",1.28921299041411,-0.0389205388750212,0.276243172200498,0.210266896221181,NA
"ENSG00000295666",1.47059300815311,0.0470230433195623,0.279157751306021,0.0499168806219326,NA
"ENSG00000234988",1.12232608595823,-0.0308716689961839,0.275990964548154,0.111320293761942,NA
"ENSG00000234945",2.68276813932963,0.030632692453946,0.271704478248915,0.530689301385092,NA
"ENSG00000295811",3.53779653405694,0.0228541370746523,0.268213931899287,0.702843641066565,NA
"ENSG00000295833",0.91243896079044,-0.00904282488066861,0.272948191296519,0.676398314246427,NA
"ENSG00000271889",440.042139315016,-0.00987075317876539,0.152220823136925,0.930878925716745,0.974771877831053
"ENSG00000293434",1100.72463773933,0.0380657323673122,0.191227885908528,0.785484572222972,0.908430805910271
"ENSG00000257702",418.434784715827,0.298531985386845,0.240423621468151,0.0722670585407154,0.239980178307118
"ENSG00000235072",1.6305850539431,0.0138235321977175,0.271440961763333,0.723345397893488,NA
"ENSG00000231156",14.6873242633145,-0.15987247936459,0.302243273864742,0.178517669999245,0.423447704451846
"ENSG00000286532",54.149791705608,0.143021420561044,0.235022240044717,0.327804330254767,0.598332445465495
"ENSG00000270460",94.9005894995924,-0.169278516747068,0.213606040461697,0.256164718779841,0.518291775932546
"ENSG00000296248",4.4868730567914,-0.0249152257091897,0.268365331882068,0.676363197764642,NA
"ENSG00000227210",20.738438278462,-0.341110569074633,0.444953606406991,0.0508393432325196,0.18920617857232
"ENSG00000296297",2.44915034825226,0.0299702109532687,0.271991745023514,0.525426036380608,NA
"ENSG00000237877",28.9229752267334,0.0322247394177946,0.234494599962737,0.795150603355939,0.913913620591775
"ENSG00000296384",2.13182690286349,0.0186063823317029,0.271140484122076,0.670699694820514,NA
"ENSG00000289026",1.2699120607106,-0.0113425775986362,0.272580094600427,0.673924449619746,NA
"ENSG00000225963",3.86931081036616,0.0361329007648567,0.268384529739045,0.588435990432777,NA
"ENSG00000296536",1.36184619966513,0.0356823229354844,0.275845040496663,0.289176167990363,NA
